"","stockid","stocklong","year","value","metric","scientificname","commonname","areaname"
"2118","ACADREDGOMGB","Acadian redfish Gulf of Maine / Georges Bank",2014,0.394736842,"F/Fmsy","Sebastes fasciatus","Acadian redfish","Gulf of Maine / Georges Bank"
"2119","ALBANATL","Albacore tuna North Atlantic",1930,0.112,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2120","ALBANATL","Albacore tuna North Atlantic",1931,0.157,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2121","ALBANATL","Albacore tuna North Atlantic",1932,0.131,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2122","ALBANATL","Albacore tuna North Atlantic",1933,0.118,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2123","ALBANATL","Albacore tuna North Atlantic",1934,0.196,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2124","ALBANATL","Albacore tuna North Atlantic",1935,0.219,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2125","ALBANATL","Albacore tuna North Atlantic",1936,0.179,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2126","ALBANATL","Albacore tuna North Atlantic",1937,0.146,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2127","ALBANATL","Albacore tuna North Atlantic",1938,0.158,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2128","ALBANATL","Albacore tuna North Atlantic",1939,0.187,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2129","ALBANATL","Albacore tuna North Atlantic",1940,0.127,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2130","ALBANATL","Albacore tuna North Atlantic",1941,0.146,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2131","ALBANATL","Albacore tuna North Atlantic",1942,0.186,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2132","ALBANATL","Albacore tuna North Atlantic",1943,0.187,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2133","ALBANATL","Albacore tuna North Atlantic",1944,0.191,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2134","ALBANATL","Albacore tuna North Atlantic",1945,0.312,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2135","ALBANATL","Albacore tuna North Atlantic",1946,0.268,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2136","ALBANATL","Albacore tuna North Atlantic",1947,0.236,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2137","ALBANATL","Albacore tuna North Atlantic",1948,0.282,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2138","ALBANATL","Albacore tuna North Atlantic",1949,0.33,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2139","ALBANATL","Albacore tuna North Atlantic",1950,0.475,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2140","ALBANATL","Albacore tuna North Atlantic",1951,0.421,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2141","ALBANATL","Albacore tuna North Atlantic",1952,0.407,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2142","ALBANATL","Albacore tuna North Atlantic",1953,0.384,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2143","ALBANATL","Albacore tuna North Atlantic",1954,0.516,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2144","ALBANATL","Albacore tuna North Atlantic",1955,0.415,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2145","ALBANATL","Albacore tuna North Atlantic",1956,0.547,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2146","ALBANATL","Albacore tuna North Atlantic",1957,0.577,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2147","ALBANATL","Albacore tuna North Atlantic",1958,0.735,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2148","ALBANATL","Albacore tuna North Atlantic",1959,0.725,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2149","ALBANATL","Albacore tuna North Atlantic",1960,0.793,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2150","ALBANATL","Albacore tuna North Atlantic",1961,0.663,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2151","ALBANATL","Albacore tuna North Atlantic",1962,0.931,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2152","ALBANATL","Albacore tuna North Atlantic",1963,0.996,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2153","ALBANATL","Albacore tuna North Atlantic",1964,1.11,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2154","ALBANATL","Albacore tuna North Atlantic",1965,1.1,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2155","ALBANATL","Albacore tuna North Atlantic",1966,0.898,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2156","ALBANATL","Albacore tuna North Atlantic",1967,1.15,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2157","ALBANATL","Albacore tuna North Atlantic",1968,0.914,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2158","ALBANATL","Albacore tuna North Atlantic",1969,0.963,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2159","ALBANATL","Albacore tuna North Atlantic",1970,0.965,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2160","ALBANATL","Albacore tuna North Atlantic",1971,1.22,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2161","ALBANATL","Albacore tuna North Atlantic",1972,1.09,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2162","ALBANATL","Albacore tuna North Atlantic",1973,1.05,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2163","ALBANATL","Albacore tuna North Atlantic",1974,1.16,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2164","ALBANATL","Albacore tuna North Atlantic",1975,1,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2165","ALBANATL","Albacore tuna North Atlantic",1976,1.39,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2166","ALBANATL","Albacore tuna North Atlantic",1977,1.37,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2167","ALBANATL","Albacore tuna North Atlantic",1978,1.32,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2168","ALBANATL","Albacore tuna North Atlantic",1979,1.4,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2169","ALBANATL","Albacore tuna North Atlantic",1980,1.09,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2170","ALBANATL","Albacore tuna North Atlantic",1981,0.976,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2171","ALBANATL","Albacore tuna North Atlantic",1982,1.2,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2172","ALBANATL","Albacore tuna North Atlantic",1983,1.47,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2173","ALBANATL","Albacore tuna North Atlantic",1984,1.24,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2174","ALBANATL","Albacore tuna North Atlantic",1985,1.22,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2175","ALBANATL","Albacore tuna North Atlantic",1986,1.44,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2176","ALBANATL","Albacore tuna North Atlantic",1987,1.19,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2177","ALBANATL","Albacore tuna North Atlantic",1988,1.04,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2178","ALBANATL","Albacore tuna North Atlantic",1989,0.998,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2179","ALBANATL","Albacore tuna North Atlantic",1990,1.14,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2180","ALBANATL","Albacore tuna North Atlantic",1991,0.861,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2181","ALBANATL","Albacore tuna North Atlantic",1992,0.926,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2182","ALBANATL","Albacore tuna North Atlantic",1993,1.13,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2183","ALBANATL","Albacore tuna North Atlantic",1994,1.04,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2184","ALBANATL","Albacore tuna North Atlantic",1995,1.14,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2185","ALBANATL","Albacore tuna North Atlantic",1996,0.858,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2186","ALBANATL","Albacore tuna North Atlantic",1997,0.85,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2187","ALBANATL","Albacore tuna North Atlantic",1998,0.74,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2188","ALBANATL","Albacore tuna North Atlantic",1999,0.969,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2189","ALBANATL","Albacore tuna North Atlantic",2000,0.925,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2190","ALBANATL","Albacore tuna North Atlantic",2001,0.728,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2191","ALBANATL","Albacore tuna North Atlantic",2002,0.615,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2192","ALBANATL","Albacore tuna North Atlantic",2003,0.67,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2193","ALBANATL","Albacore tuna North Atlantic",2004,0.663,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2194","ALBANATL","Albacore tuna North Atlantic",2005,0.881,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2195","ALBANATL","Albacore tuna North Atlantic",2006,0.92,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2196","ALBANATL","Albacore tuna North Atlantic",2007,0.547,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2197","ALBANATL","Albacore tuna North Atlantic",2008,0.493,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2198","ALBANATL","Albacore tuna North Atlantic",2009,0.357,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2199","ALBANATL","Albacore tuna North Atlantic",2010,0.436,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2200","ALBANATL","Albacore tuna North Atlantic",2011,0.432,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2201","ALBANATL","Albacore tuna North Atlantic",2012,0.538,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2202","ALBANATL","Albacore tuna North Atlantic",2013,0.507,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2203","ALBANATL","Albacore tuna North Atlantic",2014,0.538,"F/Fmsy","Thunnus alalunga","Albacore tuna","Northern Atlantic"
"2204","AMPL5YZ","American Plaice NAFO-5YZ",1980,2.244897959,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2205","AMPL5YZ","American Plaice NAFO-5YZ",1981,1.93877551,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2206","AMPL5YZ","American Plaice NAFO-5YZ",1982,3.571428571,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2207","AMPL5YZ","American Plaice NAFO-5YZ",1983,3.520408163,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2208","AMPL5YZ","American Plaice NAFO-5YZ",1984,2.653061224,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2209","AMPL5YZ","American Plaice NAFO-5YZ",1985,4.43877551,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2210","AMPL5YZ","American Plaice NAFO-5YZ",1986,3.367346939,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2211","AMPL5YZ","American Plaice NAFO-5YZ",1987,2.602040816,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2212","AMPL5YZ","American Plaice NAFO-5YZ",1988,1.93877551,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2213","AMPL5YZ","American Plaice NAFO-5YZ",1989,2.448979592,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2214","AMPL5YZ","American Plaice NAFO-5YZ",1990,1.989795918,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2215","AMPL5YZ","American Plaice NAFO-5YZ",1991,1.836734694,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2216","AMPL5YZ","American Plaice NAFO-5YZ",1992,2.346938776,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2217","AMPL5YZ","American Plaice NAFO-5YZ",1993,3.163265306,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2218","AMPL5YZ","American Plaice NAFO-5YZ",1994,4.285714286,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2219","AMPL5YZ","American Plaice NAFO-5YZ",1995,4.642857143,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2220","AMPL5YZ","American Plaice NAFO-5YZ",1996,3.112244898,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2221","AMPL5YZ","American Plaice NAFO-5YZ",1997,2.602040816,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2222","AMPL5YZ","American Plaice NAFO-5YZ",1998,2.704081633,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2223","AMPL5YZ","American Plaice NAFO-5YZ",1999,3.06122449,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2224","AMPL5YZ","American Plaice NAFO-5YZ",2000,2.857142857,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2225","AMPL5YZ","American Plaice NAFO-5YZ",2001,3.265306122,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2226","AMPL5YZ","American Plaice NAFO-5YZ",2002,3.010204082,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2227","AMPL5YZ","American Plaice NAFO-5YZ",2003,3.316326531,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2228","AMPL5YZ","American Plaice NAFO-5YZ",2004,2.806122449,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2229","AMPL5YZ","American Plaice NAFO-5YZ",2005,1.683673469,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2230","AMPL5YZ","American Plaice NAFO-5YZ",2006,1.428571429,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2231","AMPL5YZ","American Plaice NAFO-5YZ",2007,0.663265306,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2232","AMPL5YZ","American Plaice NAFO-5YZ",2008,0.867346939,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2233","AMPL5YZ","American Plaice NAFO-5YZ",2009,1.020408163,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2234","AMPL5YZ","American Plaice NAFO-5YZ",2010,0.714285714,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2235","AMPL5YZ","American Plaice NAFO-5YZ",2011,0.56122449,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2236","AMPL5YZ","American Plaice NAFO-5YZ",2012,0.663265306,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2237","AMPL5YZ","American Plaice NAFO-5YZ",2013,0.510204082,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2238","AMPL5YZ","American Plaice NAFO-5YZ",2014,0.612244898,"F/Fmsy","Hippoglossoides platessoides","American Plaice","Gulf of Maine / Georges Bank"
"2239","ATBTUNAWATL","Bluefin tuna Western Atlantic",1970,NA,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2240","ATBTUNAWATL","Bluefin tuna Western Atlantic",1971,NA,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2241","ATBTUNAWATL","Bluefin tuna Western Atlantic",1972,NA,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2242","ATBTUNAWATL","Bluefin tuna Western Atlantic",1973,NA,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2243","ATBTUNAWATL","Bluefin tuna Western Atlantic",1974,2.91,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2244","ATBTUNAWATL","Bluefin tuna Western Atlantic",1975,5.59,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2245","ATBTUNAWATL","Bluefin tuna Western Atlantic",1976,4.61,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2246","ATBTUNAWATL","Bluefin tuna Western Atlantic",1977,4.23,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2247","ATBTUNAWATL","Bluefin tuna Western Atlantic",1978,2.8,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2248","ATBTUNAWATL","Bluefin tuna Western Atlantic",1979,4.58,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2249","ATBTUNAWATL","Bluefin tuna Western Atlantic",1980,2.99,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2250","ATBTUNAWATL","Bluefin tuna Western Atlantic",1981,5.33,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2251","ATBTUNAWATL","Bluefin tuna Western Atlantic",1982,1.57,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2252","ATBTUNAWATL","Bluefin tuna Western Atlantic",1983,2.33,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2253","ATBTUNAWATL","Bluefin tuna Western Atlantic",1984,1.74,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2254","ATBTUNAWATL","Bluefin tuna Western Atlantic",1985,2.04,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2255","ATBTUNAWATL","Bluefin tuna Western Atlantic",1986,1.5,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2256","ATBTUNAWATL","Bluefin tuna Western Atlantic",1987,1.9,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2257","ATBTUNAWATL","Bluefin tuna Western Atlantic",1988,2.41,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2258","ATBTUNAWATL","Bluefin tuna Western Atlantic",1989,1.76,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2259","ATBTUNAWATL","Bluefin tuna Western Atlantic",1990,2.75,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2260","ATBTUNAWATL","Bluefin tuna Western Atlantic",1991,2.95,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2261","ATBTUNAWATL","Bluefin tuna Western Atlantic",1992,2.31,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2262","ATBTUNAWATL","Bluefin tuna Western Atlantic",1993,2.33,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2263","ATBTUNAWATL","Bluefin tuna Western Atlantic",1994,1.88,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2264","ATBTUNAWATL","Bluefin tuna Western Atlantic",1995,1.65,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2265","ATBTUNAWATL","Bluefin tuna Western Atlantic",1996,1.59,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2266","ATBTUNAWATL","Bluefin tuna Western Atlantic",1997,1.85,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2267","ATBTUNAWATL","Bluefin tuna Western Atlantic",1998,1.98,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2268","ATBTUNAWATL","Bluefin tuna Western Atlantic",1999,2.27,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2269","ATBTUNAWATL","Bluefin tuna Western Atlantic",2000,1.98,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2270","ATBTUNAWATL","Bluefin tuna Western Atlantic",2001,2.16,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2271","ATBTUNAWATL","Bluefin tuna Western Atlantic",2002,2.55,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2272","ATBTUNAWATL","Bluefin tuna Western Atlantic",2003,2.24,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2273","ATBTUNAWATL","Bluefin tuna Western Atlantic",2004,1.49,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2274","ATBTUNAWATL","Bluefin tuna Western Atlantic",2005,1.73,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2275","ATBTUNAWATL","Bluefin tuna Western Atlantic",2006,1.58,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2276","ATBTUNAWATL","Bluefin tuna Western Atlantic",2007,1.6,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2277","ATBTUNAWATL","Bluefin tuna Western Atlantic",2008,1.22,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2278","ATBTUNAWATL","Bluefin tuna Western Atlantic",2009,1.17,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2279","ATBTUNAWATL","Bluefin tuna Western Atlantic",2010,1.21,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2280","ATBTUNAWATL","Bluefin tuna Western Atlantic",2011,1.35,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2281","ATBTUNAWATL","Bluefin tuna Western Atlantic",2012,0.983,"F/Fmsy","Thunnus thynnus","Atlantic bluefin tuna","Western Atlantic"
"2282","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1800,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2283","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1801,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2284","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1802,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2285","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1803,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2286","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1804,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2287","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1805,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2288","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1806,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2289","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1807,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2290","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1808,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2291","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1809,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2292","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1810,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2293","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1811,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2294","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1812,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2295","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1813,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2296","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1814,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2297","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1815,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2298","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1816,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2299","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1817,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
"2300","ATHAL5YZ","Atlantic Halibut NAFO-5YZ",1818,NA,"F/Fmsy","Hippoglossus hippoglossus","Atlantic Halibut","Gulf of Maine / Georges Bank"
